2.3000000000	1.0497617515E-9	-43.8766957727
2.2990000000	1.0497617515E-9	-43.8766957727
2.2980000000	1.0497617515E-9	-43.8766957727
2.2970000000	1.0497617515E-9	-43.8766957727
2.2960000000	1.0497617515E-9	-43.8766957727
2.2950000000	1.0298032313E-9	-42.7093868125
2.2940000000	1.0497617515E-9	-43.8766957727
2.2930000000	1.0289803738E-9	-45.0000000000
2.2920000000	1.0497617515E-9	-43.8766957727
2.2910000000	1.0497617515E-9	-43.8766957727
2.2900000000	1.0497617515E-9	-43.8766957727
2.2890000000	1.0289803738E-9	-45.0000000000
2.2880000000	1.0298032313E-9	-42.7093868125
2.2870000000	1.0298032313E-9	-42.7093868125
2.2860000000	1.0497617515E-9	-43.8766957727
2.2850000000	1.0497617515E-9	-43.8766957727
2.2840000000	1.0497617515E-9	-43.8766957727
2.2830000000	1.0497617515E-9	-43.8766957727
2.2820000000	1.0497617515E-9	-43.8766957727
2.2810000000	1.0497617515E-9	-43.8766957727
2.2800000000	1.0497617515E-9	-43.8766957727
2.2790000000	1.0298032313E-9	-42.7093868125
2.2780000000	1.0497617515E-9	-43.8766957727
2.2770000000	1.0497617515E-9	-43.8766957727
2.2760000000	1.0497617515E-9	-43.8766957727
2.2750000000	1.0497617515E-9	-43.8766957727
2.2740000000	1.0497617515E-9	-43.8766957727
2.2730000000	1.0497617515E-9	-43.8766957727
2.2720000000	1.0497617515E-9	-43.8766957727
2.2710000000	1.0497617515E-9	-43.8766957727
2.2700000000	1.0497617515E-9	-43.8766957727
2.2690000000	1.0497617515E-9	-43.8766957727
2.2680000000	1.0497617515E-9	-43.8766957727
2.2670000000	1.0497617515E-9	-43.8766957727
2.2660000000	1.0497617515E-9	-43.8766957727
2.2650000000	1.0289803738E-9	-45.0000000000
2.2640000000	1.0497617515E-9	-43.8766957727
2.2630000000	1.0298032313E-9	-42.7093868125
2.2620000000	1.0497617515E-9	-43.8766957727
2.2610000000	1.0289803738E-9	-45.0000000000
2.2600000000	1.0497617515E-9	-43.8766957727
2.2590000000	1.0497617515E-9	-43.8766957727
2.2580000000	1.0497617515E-9	-43.8766957727
2.2570000000	1.0497617515E-9	-43.8766957727
2.2560000000	1.0289803738E-9	-45.0000000000
2.2550000000	1.0289803738E-9	-45.0000000000
2.2540000000	1.0497617515E-9	-43.8766957727
2.2530000000	1.0497617515E-9	-43.8766957727
2.2520000000	1.0289803738E-9	-45.0000000000
2.2510000000	1.0497617515E-9	-43.8766957727
2.2500000000	1.0497617515E-9	-43.8766957727
2.2490000000	1.0497617515E-9	-43.8766957727
2.2480000000	1.0497617515E-9	-43.8766957727
2.2470000000	1.0497617515E-9	-43.8766957727
2.2460000000	1.0497617515E-9	-43.8766957727
2.2450000000	1.0289803738E-9	-45.0000000000
2.2440000000	1.0497617515E-9	-43.8766957727
2.2430000000	1.0497617515E-9	-43.8766957727
2.2420000000	1.0289803738E-9	-45.0000000000
2.2410000000	1.0289803738E-9	-45.0000000000
2.2400000000	1.0497617515E-9	-43.8766957727
2.2390000000	1.0497617515E-9	-43.8766957727
2.2380000000	1.0497617515E-9	-43.8766957727
2.2370000000	1.0289803738E-9	-45.0000000000
2.2360000000	1.0497617515E-9	-43.8766957727
2.2350000000	1.0289803738E-9	-45.0000000000
2.2340000000	1.0289803738E-9	-45.0000000000
2.2330000000	1.0497617515E-9	-43.8766957727
2.2320000000	1.0497617515E-9	-43.8766957727
2.2310000000	1.0497617515E-9	-43.8766957727
2.2300000000	1.0289803738E-9	-45.0000000000
2.2290000000	1.0289803738E-9	-45.0000000000
2.2280000000	1.0289803738E-9	-45.0000000000
2.2270000000	1.0497617515E-9	-43.8766957727
2.2260000000	1.0289803738E-9	-45.0000000000
2.2250000000	1.0497617515E-9	-43.8766957727
2.2240000000	1.0497617515E-9	-43.8766957727
2.2230000000	1.0497617515E-9	-43.8766957727
2.2220000000	1.0289803738E-9	-45.0000000000
2.2210000000	1.0289803738E-9	-45.0000000000
2.2200000000	1.0497617515E-9	-43.8766957727
2.2190000000	1.0497617515E-9	-43.8766957727
2.2180000000	1.0289803738E-9	-45.0000000000
2.2170000000	1.0289803738E-9	-45.0000000000
2.2160000000	1.0289803738E-9	-45.0000000000
2.2150000000	1.0086107127E-9	-43.8308590329
2.2140000000	1.0086107127E-9	-43.8308590329
2.2130000000	1.0086107127E-9	-43.8308590329
2.2120000000	1.0086107127E-9	-43.8308590329
2.2110000000	1.0086107127E-9	-43.8308590329
2.2100000000	1.0289803738E-9	-45.0000000000
2.2090000000	1.0289803738E-9	-45.0000000000
2.2080000000	1.0289803738E-9	-45.0000000000
2.2070000000	1.0289803738E-9	-45.0000000000
2.2060000000	1.0289803738E-9	-45.0000000000
2.2050000000	1.0289803738E-9	-45.0000000000
2.2040000000	1.0289803738E-9	-45.0000000000
2.2030000000	1.0086107127E-9	-43.8308590329
2.2020000000	1.0289803738E-9	-45.0000000000
2.2010000000	1.0289803738E-9	-45.0000000000
2.2000000000	1.0289803738E-9	-45.0000000000
2.1990000000	1.0289803738E-9	-45.0000000000
2.1980000000	1.0298032313E-9	-42.7093868125
2.1970000000	1.0289803738E-9	-45.0000000000
2.1960000000	1.0289803738E-9	-45.0000000000
2.1950000000	1.0086107127E-9	-43.8308590329
2.1940000000	1.0289803738E-9	-45.0000000000
2.1930000000	1.0289803738E-9	-45.0000000000
2.1920000000	1.0289803738E-9	-45.0000000000
2.1910000000	1.0289803738E-9	-45.0000000000
2.1900000000	1.0289803738E-9	-45.0000000000
2.1890000000	1.0289803738E-9	-45.0000000000
2.1880000000	1.0086107127E-9	-43.8308590329
2.1870000000	1.0289803738E-9	-45.0000000000
2.1860000000	1.0289803738E-9	-45.0000000000
2.1850000000	1.0289803738E-9	-45.0000000000
2.1840000000	1.0289803738E-9	-45.0000000000
2.1830000000	1.0086107127E-9	-43.8308590329
2.1820000000	1.0086107127E-9	-43.8308590329
2.1810000000	1.0086107127E-9	-43.8308590329
2.1800000000	1.0289803738E-9	-45.0000000000
2.1790000000	1.0086107127E-9	-43.8308590329
2.1780000000	1.0086107127E-9	-43.8308590329
2.1770000000	1.0086107127E-9	-43.8308590329
2.1760000000	1.0086107127E-9	-43.8308590329
2.1750000000	1.0086107127E-9	-43.8308590329
2.1740000000	1.0289803738E-9	-45.0000000000
2.1730000000	1.0289803738E-9	-45.0000000000
2.1720000000	1.0086107127E-9	-43.8308590329
2.1710000000	1.0289803738E-9	-45.0000000000
2.1700000000	1.0289803738E-9	-45.0000000000
2.1690000000	1.0086107127E-9	-43.8308590329
2.1680000000	1.0086107127E-9	-43.8308590329
2.1670000000	1.0289803738E-9	-45.0000000000
2.1660000000	1.0086107127E-9	-43.8308590329
2.1650000000	1.0086107127E-9	-43.8308590329
2.1640000000	1.0086107127E-9	-43.8308590329
2.1630000000	1.0086107127E-9	-43.8308590329
2.1620000000	1.0086107127E-9	-43.8308590329
2.1610000000	1.0086107127E-9	-43.8308590329
2.1600000000	1.0086107127E-9	-43.8308590329
2.1590000000	1.0086107127E-9	-43.8308590329
2.1580000000	1.0086107127E-9	-43.8308590329
2.1570000000	9.8782110225E-10	-45.0000000000
2.1560000000	1.0086107127E-9	-46.1691409671
2.1550000000	1.0086107127E-9	-43.8308590329
2.1540000000	1.0086107127E-9	-43.8308590329
2.1530000000	1.0086107127E-9	-43.8308590329
2.1520000000	1.0086107127E-9	-43.8308590329
2.1510000000	1.0086107127E-9	-43.8308590329
2.1500000000	1.0086107127E-9	-43.8308590329
2.1490000000	1.0086107127E-9	-43.8308590329
2.1480000000	9.8782110225E-10	-45.0000000000
2.1470000000	9.8782110225E-10	-45.0000000000
2.1460000000	1.0086107127E-9	-43.8308590329
2.1450000000	1.0086107127E-9	-43.8308590329
2.1440000000	1.0086107127E-9	-43.8308590329
2.1430000000	1.0086107127E-9	-43.8308590329
2.1420000000	1.0086107127E-9	-43.8308590329
2.1410000000	1.0086107127E-9	-43.8308590329
2.1400000000	9.8782110225E-10	-45.0000000000
2.1390000000	1.0086107127E-9	-43.8308590329
2.1380000000	1.0086107127E-9	-43.8308590329
2.1370000000	9.8782110225E-10	-45.0000000000
2.1360000000	1.0086107127E-9	-43.8308590329
2.1350000000	1.0086107127E-9	-43.8308590329
2.1340000000	9.8782110225E-10	-45.0000000000
2.1330000000	1.0086107127E-9	-43.8308590329
2.1320000000	1.0086107127E-9	-43.8308590329
2.1310000000	1.0086107127E-9	-43.8308590329
2.1300000000	1.0086107127E-9	-43.8308590329
2.1290000000	1.0086107127E-9	-43.8308590329
2.1280000000	1.0086107127E-9	-43.8308590329
2.1270000000	1.0086107127E-9	-43.8308590329
2.1260000000	9.8782110225E-10	-45.0000000000
2.1250000000	1.0086107127E-9	-43.8308590329
2.1240000000	9.8782110225E-10	-45.0000000000
2.1230000000	9.8782110225E-10	-45.0000000000
2.1220000000	1.0086107127E-9	-43.8308590329
2.1210000000	1.0086107127E-9	-43.8308590329
2.1200000000	1.0086107127E-9	-43.8308590329
2.1190000000	9.8782110225E-10	-45.0000000000
2.1180000000	1.0086107127E-9	-43.8308590329
2.1170000000	9.8782110225E-10	-45.0000000000
2.1160000000	9.8782110225E-10	-45.0000000000
2.1150000000	1.0086107127E-9	-43.8308590329
2.1140000000	9.8782110225E-10	-45.0000000000
2.1130000000	1.0086107127E-9	-43.8308590329
2.1120000000	1.0086107127E-9	-43.8308590329
2.1110000000	1.0086107127E-9	-43.8308590329
2.1100000000	9.8782110225E-10	-45.0000000000
2.1090000000	9.8782110225E-10	-45.0000000000
2.1080000000	9.8782110225E-10	-45.0000000000
2.1070000000	9.8782110225E-10	-45.0000000000
2.1060000000	9.8782110225E-10	-45.0000000000
2.1050000000	9.8782110225E-10	-45.0000000000
2.1040000000	9.8782110225E-10	-45.0000000000
2.1030000000	9.8782110225E-10	-45.0000000000
2.1020000000	9.8782110225E-10	-45.0000000000
2.1010000000	9.6746106624E-10	-46.2188342585
2.1000000000	9.6746106624E-10	-46.2188342585
2.0990000000	9.8782110225E-10	-45.0000000000
2.0980000000	9.8782110225E-10	-45.0000000000
2.0970000000	9.6746106624E-10	-46.2188342585
2.0960000000	9.8782110225E-10	-45.0000000000
2.0950000000	9.6746106624E-10	-46.2188342585
2.0940000000	9.8782110225E-10	-45.0000000000
2.0930000000	9.8782110225E-10	-45.0000000000
2.0920000000	9.8782110225E-10	-45.0000000000
2.0910000000	9.6746106624E-10	-46.2188342585
2.0900000000	9.6746106624E-10	-46.2188342585
2.0890000000	9.4666324494E-10	-45.0000000000
2.0880000000	9.6746106624E-10	-46.2188342585
2.0870000000	9.6746106624E-10	-46.2188342585
2.0860000000	9.8782110225E-10	-45.0000000000
