1.8000000000	0.0196971208	-4.7101782867
1.7980000000	0.0196812470	-4.6916984704
1.7960000000	0.0196578004	-4.6749935446
1.7940000000	0.0196204520	-4.7062686691
1.7920000000	0.0196039565	-4.6654880845
1.7900000000	0.0195805126	-4.6486858366
1.7880000000	0.0195501131	-4.6559302658
1.7860000000	0.0195044646	-4.6668512012
1.7840000000	0.0194734456	-4.6517775563
1.7820000000	0.0194436675	-4.6814761815
1.7800000000	0.0194424280	-4.6366558145
1.7780000000	0.0194646385	-4.6088207383
1.7760000000	0.0194652531	-4.6312069481
1.7740000000	0.0194791783	-4.5828580519
1.7720000000	0.0195172564	-4.5738978495
1.7700000000	0.0195856387	-4.5578944786
1.7680000000	0.0196394764	-4.5677037696
1.7660000000	0.0197161418	-4.5721484311
1.7640000000	0.0198068477	-4.5290249535
1.7620000000	0.0198916925	-4.5537595940
1.7600000000	0.0199836092	-4.5547154480
1.7580000000	0.0200748215	-4.5339771481
1.7560000000	0.0201812891	-4.5100082353
1.7540000000	0.0202877601	-4.4862908982
1.7520000000	0.0203802747	-4.5089172005
1.7500000000	0.0204487628	-4.4937845985
1.7480000000	0.0205025967	-4.5033492763
1.7460000000	0.0205552362	-4.4704599185
1.7440000000	0.0206002054	-4.4393956842
1.7420000000	0.0206318988	-4.4750686399
1.7400000000	0.0206324956	-4.4961923111
1.7380000000	0.0206406715	-4.5156531820
1.7360000000	0.0206541358	-4.4490104704
1.7340000000	0.0206553252	-4.4912126189
1.7320000000	0.0206476488	-4.4928857844
1.7300000000	0.0206541358	-4.4490104704
1.7280000000	0.0206687000	-4.4246544854
1.7260000000	0.0206985229	-4.3970833500
1.7240000000	0.0207155441	-4.4569625914
1.7220000000	0.0207447734	-4.4083966224
1.7200000000	0.0207974323	-4.3761306365
1.7180000000	0.0208442664	-4.4083482562
1.7160000000	0.0208822539	-4.4003130889
1.7140000000	0.0209203415	-4.3922861277
1.7120000000	0.0209805816	-4.3587527382
1.7100000000	0.0210344074	-4.3684211560
1.7080000000	0.0211029084	-4.3542136422
1.7060000000	0.0211414783	-4.3669927448
1.7040000000	0.0211871456	-4.3575618060
1.7020000000	0.0212246581	-4.3291890736
1.7000000000	0.0212784820	-4.3388213721
1.6980000000	0.0213013164	-4.3341613749
1.6960000000	0.0213317293	-4.3279703210
1.6940000000	0.0213393076	-4.3264303787
1.6920000000	0.0213545641	-4.3233335466
1.6900000000	0.0213545641	-4.3233335466
1.6880000000	0.0213387334	-4.3060017494
1.6860000000	0.0213387334	-4.3060017494
1.6840000000	0.0213387334	-4.3060017494
1.6820000000	0.0213457406	-4.2840475979
1.6800000000	0.0213393076	-4.3264303787
1.6780000000	0.0213234766	-4.3090884799
1.6760000000	0.0213300141	-4.2666594950
1.6740000000	0.0213375931	-4.2651412051
1.6720000000	0.0213522850	-4.2416705314
1.6700000000	0.0213914129	-4.2748837989
1.6680000000	0.0214365196	-4.2454219892
1.6660000000	0.0214599224	-4.2612112371
1.6640000000	0.0214979173	-4.2536662028
1.6620000000	0.0215506074	-4.2229060580
1.6600000000	0.0216055562	-4.2730154316
1.6580000000	0.0216659213	-4.2408547429
1.6560000000	0.0217343340	-4.2274815669
1.6540000000	0.0217735585	-4.2601180083
1.6520000000	0.0218332654	-4.2082913189
1.6500000000	0.0218795022	-4.2194168757
1.6480000000	0.0219104816	-4.2334469635
1.6460000000	0.0219174991	-4.2120887351
1.6440000000	0.0219263040	-4.2503791924
1.6420000000	0.0219174991	-4.2120887351
1.6400000000	0.0218719228	-4.2208817031
1.6380000000	0.0218251271	-4.1897789923
1.6360000000	0.0217713127	-4.1800201123
1.6340000000	0.0217114964	-4.2319364194
1.6320000000	0.0216571188	-4.2021000513
1.6300000000	0.0215974100	-4.2543323207
1.6280000000	0.0215658658	-4.2199128101
1.6260000000	0.0215408013	-4.1434356961
1.6240000000	0.0215196290	-4.2086261702
1.6220000000	0.0214956751	-4.1725405364
1.6200000000	0.0215021504	-4.1305122048
1.6180000000	0.0215126110	-4.2303782841
1.6160000000	0.0215272085	-4.2071416858
1.6140000000	0.0215506074	-4.2229060580
1.6120000000	0.0215957240	-4.1937700120
1.6100000000	0.0216180067	-4.1691633088
1.6080000000	0.0216712657	-4.1588991688
1.6060000000	0.0217174989	-4.1702128690
1.6040000000	0.0217864722	-4.1771063795
1.6020000000	0.0218479659	-4.1853913778
1.6000000000	0.0219158298	-4.1524077518
1.5980000000	0.0219996101	-4.1365666985
1.5960000000	0.0220680319	-4.1237190632
1.5940000000	0.0221435896	-4.0898310050
1.5920000000	0.0222207858	-4.1150469409
1.5900000000	0.0222898564	-4.1219370269
1.5880000000	0.0223442180	-4.1511235661
1.5860000000	0.0224039620	-4.1009075787
1.5840000000	0.0224577712	-4.1105811104
1.5820000000	0.0225045504	-4.1409741328
1.5800000000	0.0225556332	-4.0538545023
1.5780000000	0.0225725236	-4.1090652998
1.5760000000	0.0226034926	-4.1228164471
1.5740000000	0.0226252425	-4.0801029975
1.5720000000	0.0226268827	-4.1379181506
1.5700000000	0.0226252425	-4.0801029975
1.5680000000	0.0226339138	-4.1172655991
1.5660000000	0.0226409478	-4.0966258775
1.5640000000	0.0226556653	-4.0746148342
1.5620000000	0.0226480845	-4.0759809973
1.5600000000	0.0226404040	-4.0773660692
1.5580000000	0.0226632461	-4.0732495850
1.5560000000	0.0227100175	-4.1034445146
1.5540000000	0.0227241922	-4.0623067992
1.5520000000	0.0227632809	-4.0938265398
1.5500000000	0.0228084220	-4.0664950066
1.5480000000	0.0228377697	-4.0228805687
